"Date" "Value"
"745" 2016-03-07 0
"746" 2016-03-08 0
"747" 2016-03-09 0
"748" 2016-03-10 0
"749" 2016-03-11 0
"750" 2016-03-12 0
"751" 2016-03-13 0
"752" 2016-03-14 0
"753" 2016-03-15 0
"754" 2016-03-16 0
"755" 2016-03-17 0
"756" 2016-03-18 0
"757" 2016-03-19 0
"758" 2016-03-20 0
"759" 2016-03-21 16
"760" 2016-03-22 0
"761" 2016-03-23 0
"762" 2016-03-24 3
"763" 2016-03-25 0
"764" 2016-03-26 8
"765" 2016-03-27 0
"766" 2016-03-28 0
"767" 2016-03-29 0
"768" 2016-03-30 0
"769" 2016-03-31 0
"770" 2016-04-01 0
"771" 2016-04-02 0
"772" 2016-04-03 0
"773" 2016-04-04 3
"774" 2016-04-05 1
"775" 2016-04-06 0
"776" 2016-04-07 0
"777" 2016-04-08 0
"778" 2016-04-09 0
"779" 2016-04-10 0
"780" 2016-04-11 0
"781" 2016-04-12 42
"782" 2016-04-13 0
"783" 2016-04-14 0
"784" 2016-04-15 0
"785" 2016-04-16 2
"786" 2016-04-17 125
"787" 2016-04-18 0
"788" 2016-04-19 13
"789" 2016-04-20 28
"790" 2016-04-21 10
"791" 2016-04-22 0
"792" 2016-04-23 50
"793" 2016-04-24 0
"794" 2016-04-25 70
"795" 2016-04-26 0
"796" 2016-04-27 38
"797" 2016-04-28 70
"798" 2016-04-29 0
"799" 2016-04-30 0
"800" 2016-05-01 0
"801" 2016-05-02 0
"802" 2016-05-03 70
"803" 2016-05-04 0
"804" 2016-05-05 0
"805" 2016-05-06 0
"806" 2016-05-07 0
"807" 2016-05-08 0
"808" 2016-05-09 0
"809" 2016-05-10 57
"810" 2016-05-11 0
"811" 2016-05-12 3
"812" 2016-05-13 0
"813" 2016-05-14 0
"814" 2016-05-15 0
"815" 2016-05-16 0
"816" 2016-05-17 0
"817" 2016-05-18 0
"818" 2016-05-19 0
"819" 2016-05-20 0
"820" 2016-05-21 22
"821" 2016-05-22 0
"822" 2016-05-23 0
"823" 2016-05-24 8
"824" 2016-05-25 22
"825" 2016-05-26 0
"826" 2016-05-27 0
"827" 2016-05-28 0
"828" 2016-05-29 0
"829" 2016-05-30 62
"830" 2016-05-31 18
"831" 2016-06-01 14
"832" 2016-06-02 0
"833" 2016-06-03 6
"834" 2016-06-04 0
"835" 2016-06-05 0
"836" 2016-06-06 110
"837" 2016-06-07 0
"838" 2016-06-08 0
"839" 2016-06-09 3
"840" 2016-06-10 4
"841" 2016-06-11 11
"842" 2016-06-12 0
"843" 2016-06-13 0
"844" 2016-06-14 0
"845" 2016-06-15 12
"846" 2016-06-16 0
"847" 2016-06-17 0
"848" 2016-06-18 0
"849" 2016-06-19 0
"850" 2016-06-20 64
"851" 2016-06-21 6
"852" 2016-06-22 0
"853" 2016-06-23 34
"854" 2016-06-24 10
"855" 2016-06-25 0
"856" 2016-06-26 0
"857" 2016-06-27 10
"858" 2016-06-28 0
"859" 2016-06-29 6
"860" 2016-06-30 0
"861" 2016-07-01 0
"862" 2016-07-02 10
"863" 2016-07-03 0
"864" 2016-07-04 4
"865" 2016-07-05 0
"866" 2016-07-06 0
"867" 2016-07-07 5
"868" 2016-07-08 32
"869" 2016-07-09 0
"870" 2016-07-10 15
"871" 2016-07-11 15
"872" 2016-07-12 0
"873" 2016-07-13 4
"874" 2016-07-14 0
"875" 2016-07-15 45
"876" 2016-07-16 0
"877" 2016-07-17 0
"878" 2016-07-18 44
"879" 2016-07-19 0
"880" 2016-07-20 0
"881" 2016-07-21 8
"882" 2016-07-22 4
"883" 2016-07-23 0
"884" 2016-07-24 0
"885" 2016-07-25 20
"886" 2016-07-26 0
"887" 2016-07-27 0
"888" 2016-07-28 0
"889" 2016-07-29 4
"890" 2016-07-30 5
"891" 2016-07-31 0
"892" 2016-08-01 0
"893" 2016-08-02 9
"894" 2016-08-03 39
"895" 2016-08-04 10
"896" 2016-08-05 0
"897" 2016-08-06 0
"898" 2016-08-07 0
"899" 2016-08-08 4
"900" 2016-08-09 0
"901" 2016-08-10 0
"902" 2016-08-11 4
"903" 2016-08-12 76
"904" 2016-08-13 0
"905" 2016-08-14 0
"906" 2016-08-15 4
"907" 2016-08-16 4
"908" 2016-08-17 0
"909" 2016-08-18 4
"910" 2016-08-19 0
"911" 2016-08-20 0
"912" 2016-08-21 0
"913" 2016-08-22 0
"914" 2016-08-23 4
"915" 2016-08-24 3
"916" 2016-08-25 0
"917" 2016-08-26 4
"918" 2016-08-27 6
"919" 2016-08-28 0
"920" 2016-08-29 10
"921" 2016-08-30 0
"922" 2016-08-31 0
"923" 2016-09-01 0
"924" 2016-09-02 0
"925" 2016-09-03 0
"926" 2016-09-04 0
"927" 2016-09-05 70
"928" 2016-09-06 7
"929" 2016-09-07 10
"930" 2016-09-08 0
"931" 2016-09-09 0
"932" 2016-09-10 0
"933" 2016-09-11 0
"934" 2016-09-12 11
"935" 2016-09-13 4
"936" 2016-09-14 17
"937" 2016-09-15 0
"938" 2016-09-16 0
"939" 2016-09-17 0
"940" 2016-09-18 0
"941" 2016-09-19 36
"942" 2016-09-20 0
"943" 2016-09-21 12
"944" 2016-09-22 0
"945" 2016-09-23 0
"946" 2016-09-24 0
"947" 2016-09-25 0
"948" 2016-09-26 38
"949" 2016-09-27 0
"950" 2016-09-28 0
"951" 2016-09-29 0
"952" 2016-09-30 0
"953" 2016-10-01 0
"954" 2016-10-02 0
"955" 2016-10-03 0
"956" 2016-10-04 0
"957" 2016-10-05 0
"958" 2016-10-06 68
"959" 2016-10-07 0
"960" 2016-10-08 0
"961" 2016-10-09 0
"962" 2016-10-10 120
"963" 2016-10-11 0
"964" 2016-10-12 22
"965" 2016-10-13 10
"966" 2016-10-14 0
"967" 2016-10-15 0
"968" 2016-10-16 0
"969" 2016-10-17 0
"970" 2016-10-18 0
"971" 2016-10-19 0
"972" 2016-10-20 0
"973" 2016-10-21 59
"974" 2016-10-22 0
"975" 2016-10-23 0
"976" 2016-10-24 60
"977" 2016-10-25 0
"978" 2016-10-26 0
"979" 2016-10-27 0
"980" 2016-10-28 0
"981" 2016-10-29 5
"982" 2016-10-30 0
"983" 2016-10-31 62
"984" 2016-11-01 3
"985" 2016-11-02 0
"986" 2016-11-03 0
"987" 2016-11-04 0
"988" 2016-11-05 0
"989" 2016-11-06 0
"990" 2016-11-07 61
"991" 2016-11-08 105
"992" 2016-11-09 0
"993" 2016-11-10 0
"994" 2016-11-11 0
"995" 2016-11-12 68
"996" 2016-11-13 0
"997" 2016-11-14 62
"998" 2016-11-15 0
"999" 2016-11-16 0
"1000" 2016-11-17 0
"1001" 2016-11-18 0
"1002" 2016-11-19 0
"1003" 2016-11-20 0
"1004" 2016-11-21 40
"1005" 2016-11-22 0
"1006" 2016-11-23 0
"1007" 2016-11-24 0
"1008" 2016-11-25 100
"1009" 2016-11-26 0
"1010" 2016-11-27 0
"1011" 2016-11-28 0
"1012" 2016-11-29 0
"1013" 2016-11-30 0
"1014" 2016-12-01 0
"1015" 2016-12-02 0
"1016" 2016-12-03 0
"1017" 2016-12-04 23
"1018" 2016-12-05 9
"1019" 2016-12-06 0
"1020" 2016-12-07 22
"1021" 2016-12-08 0
"1022" 2016-12-09 0
"1023" 2016-12-10 0
"1024" 2016-12-11 0
"1025" 2016-12-12 12
"1026" 2016-12-13 0
"1027" 2016-12-14 0
"1028" 2016-12-15 0
"1029" 2016-12-16 18
"1030" 2016-12-17 0
"1031" 2016-12-18 0
"1032" 2016-12-19 0
"1033" 2016-12-20 0
"1034" 2016-12-21 4
"1035" 2016-12-22 12
"1036" 2016-12-23 10
"1037" 2016-12-24 0
"1038" 2016-12-25 0
"1039" 2016-12-26 80
"1040" 2016-12-27 4
