"Date" "Value"
"909" 2015-07-21 0
"910" 2015-07-22 NA
"911" 2015-07-23 11
"912" 2015-07-24 0
"913" 2015-07-25 0
"914" 2015-07-26 35
"915" 2015-07-27 0
"916" 2015-07-28 11
"917" 2015-07-29 5
"918" 2015-07-30 0
"919" 2015-07-31 0
"920" 2015-08-01 0
"921" 2015-08-02 40
"922" 2015-08-03 0
"923" 2015-08-04 NA
"924" 2015-08-05 5
"925" 2015-08-06 0
"926" 2015-08-07 0
"927" 2015-08-08 0
"928" 2015-08-09 19
"929" 2015-08-10 0
"930" 2015-08-11 0
"931" 2015-08-12 0
"932" 2015-08-13 0
"933" 2015-08-14 39
"934" 2015-08-15 0
"935" 2015-08-16 21
"936" 2015-08-17 21
"937" 2015-08-18 0
"938" 2015-08-19 0
"939" 2015-08-20 11
"940" 2015-08-21 0
"941" 2015-08-22 22
"942" 2015-08-23 0
"943" 2015-08-24 0
"944" 2015-08-25 70
"945" 2015-08-26 7
"946" 2015-08-27 10
"947" 2015-08-28 5
"948" 2015-08-29 0
"949" 2015-08-30 0
"950" 2015-08-31 0
"951" 2015-09-01 0
"952" 2015-09-02 0
"953" 2015-09-03 52
"954" 2015-09-04 25
"955" 2015-09-05 78
"956" 2015-09-06 0
"957" 2015-09-07 4
"958" 2015-09-08 0
"959" 2015-09-09 0
"960" 2015-09-10 0
"961" 2015-09-11 9
"962" 2015-09-12 0
"963" 2015-09-13 0
"964" 2015-09-14 12
"965" 2015-09-15 8
"966" 2015-09-16 0
"967" 2015-09-17 0
"968" 2015-09-18 0
"969" 2015-09-19 0
"970" 2015-09-20 0
"971" 2015-09-21 12
"972" 2015-09-22 20
"973" 2015-09-23 6
"974" 2015-09-24 2
"975" 2015-09-25 20
"976" 2015-09-26 0
"977" 2015-09-27 5
"978" 2015-09-28 0
"979" 2015-09-29 45
"980" 2015-09-30 0
"981" 2015-10-01 52
"982" 2015-10-02 0
"983" 2015-10-03 12
"984" 2015-10-04 0
"985" 2015-10-05 0
"986" 2015-10-06 0
"987" 2015-10-07 2
"988" 2015-10-08 0
"989" 2015-10-09 1
"990" 2015-10-10 0
"991" 2015-10-11 0
"992" 2015-10-12 44
"993" 2015-10-13 0
"994" 2015-10-14 4
"995" 2015-10-15 18
"996" 2015-10-16 2
"997" 2015-10-17 0
"998" 2015-10-18 0
"999" 2015-10-19 0
"1000" 2015-10-20 93
"1001" 2015-10-21 0
"1002" 2015-10-22 10
"1003" 2015-10-23 0
"1004" 2015-10-24 0
"1005" 2015-10-25 0
"1006" 2015-10-26 0
"1007" 2015-10-27 36
"1008" 2015-10-28 0
"1009" 2015-10-29 0
"1010" 2015-10-30 7
"1011" 2015-10-31 0
"1012" 2015-11-01 0
"1013" 2015-11-02 0
"1014" 2015-11-03 5
"1015" 2015-11-04 0
"1016" 2015-11-05 50
