"Date" "Value"
"465" 2011-08-21 NA
"466" 2011-08-22 NA
"467" 2011-08-23 NA
"468" 2011-08-24 NA
"469" 2011-08-25 NA
"470" 2011-08-26 NA
"471" 2011-08-27 NA
"472" 2011-08-28 NA
"473" 2011-08-29 NA
"474" 2011-08-30 NA
"475" 2011-08-31 NA
"476" 2011-09-01 NA
"477" 2011-09-02 NA
"478" 2011-09-03 NA
"479" 2011-09-04 NA
"480" 2011-09-05 NA
"481" 2011-09-06 NA
"482" 2011-09-07 NA
"483" 2011-09-08 NA
"484" 2011-09-09 NA
"485" 2011-09-10 NA
"486" 2011-09-11 NA
"487" 2011-09-12 NA
"488" 2011-09-13 NA
"489" 2011-09-14 NA
"490" 2011-09-15 NA
"491" 2011-09-16 NA
"492" 2011-09-17 NA
"493" 2011-09-18 NA
"494" 2011-09-19 NA
"495" 2011-09-20 NA
"496" 2011-09-21 NA
"497" 2011-09-22 NA
"498" 2011-09-23 NA
"499" 2011-09-24 NA
"500" 2011-09-25 NA
"501" 2011-09-26 NA
"502" 2011-09-27 NA
"503" 2011-09-28 NA
"504" 2011-09-29 NA
"505" 2011-09-30 NA
"506" 2011-10-01 NA
"507" 2011-10-02 NA
"508" 2011-10-03 NA
"509" 2011-10-04 NA
"510" 2011-10-05 NA
"511" 2011-10-06 NA
"512" 2011-10-07 NA
"513" 2011-10-08 NA
"514" 2011-10-09 NA
"515" 2011-10-10 NA
"516" 2011-10-11 NA
"517" 2011-10-12 NA
"518" 2011-10-13 NA
"519" 2011-10-14 NA
"520" 2011-10-15 NA
"521" 2011-10-16 NA
"522" 2011-10-17 NA
"523" 2011-10-18 NA
"524" 2011-10-19 NA
"525" 2011-10-20 NA
"526" 2011-10-21 NA
"527" 2011-10-22 NA
"528" 2011-10-23 NA
"529" 2011-10-24 NA
"530" 2011-10-25 NA
"531" 2011-10-26 NA
"532" 2011-10-27 NA
"533" 2011-10-28 NA
"534" 2011-10-29 NA
"535" 2011-10-30 NA
"536" 2011-10-31 NA
"537" 2011-11-01 NA
"538" 2011-11-02 NA
"539" 2011-11-03 NA
"540" 2011-11-04 NA
"541" 2011-11-05 NA
"542" 2011-11-06 NA
"543" 2011-11-07 NA
"544" 2011-11-08 NA
"545" 2011-11-09 NA
"546" 2011-11-10 NA
"547" 2011-11-11 NA
"548" 2011-11-12 NA
"549" 2011-11-13 NA
"550" 2011-11-14 NA
"551" 2011-11-15 NA
"552" 2011-11-16 NA
"553" 2011-11-17 NA
"554" 2011-11-18 NA
"555" 2011-11-19 NA
"556" 2011-11-20 NA
"557" 2011-11-21 NA
"558" 2011-11-22 NA
"559" 2011-11-23 NA
"560" 2011-11-24 NA
"561" 2011-11-25 NA
"562" 2011-11-26 NA
"563" 2011-11-27 NA
"564" 2011-11-28 NA
"565" 2011-11-29 NA
"566" 2011-11-30 NA
"567" 2011-12-01 NA
"568" 2011-12-02 NA
"569" 2011-12-03 NA
"570" 2011-12-04 NA
"571" 2011-12-05 NA
"572" 2011-12-06 NA
"573" 2011-12-07 NA
"574" 2011-12-08 NA
"575" 2011-12-09 NA
"576" 2011-12-10 NA
"577" 2011-12-11 NA
"578" 2011-12-12 NA
"579" 2011-12-13 NA
"580" 2011-12-14 NA
"581" 2011-12-15 NA
"582" 2011-12-16 NA
"583" 2011-12-17 NA
"584" 2011-12-18 NA
"585" 2011-12-19 NA
"586" 2011-12-20 NA
"587" 2011-12-21 NA
"588" 2011-12-22 NA
"589" 2011-12-23 NA
"590" 2011-12-24 NA
"591" 2011-12-25 NA
"592" 2011-12-26 NA
"593" 2011-12-27 NA
"594" 2011-12-28 NA
"595" 2011-12-29 NA
"596" 2011-12-30 NA
"597" 2011-12-31 NA
"598" 2012-01-01 NA
"599" 2012-01-02 NA
"600" 2012-01-03 NA
"601" 2012-01-04 NA
"602" 2012-01-05 NA
"603" 2012-01-06 NA
"604" 2012-01-07 NA
"605" 2012-01-08 NA
"606" 2012-01-09 NA
"607" 2012-01-10 NA
"608" 2012-01-11 NA
"609" 2012-01-12 NA
"610" 2012-01-13 NA
"611" 2012-01-14 NA
"612" 2012-01-15 NA
"613" 2012-01-16 NA
"614" 2012-01-17 NA
"615" 2012-01-18 NA
"616" 2012-01-19 NA
"617" 2012-01-20 NA
"618" 2012-01-21 NA
"619" 2012-01-22 NA
"620" 2012-01-23 NA
"621" 2012-01-24 NA
"622" 2012-01-25 NA
"623" 2012-01-26 NA
"624" 2012-01-27 NA
"625" 2012-01-28 NA
"626" 2012-01-29 NA
"627" 2012-01-30 NA
"628" 2012-01-31 NA
"629" 2012-02-01 NA
"630" 2012-02-02 NA
"631" 2012-02-03 NA
"632" 2012-02-04 NA
"633" 2012-02-05 NA
"634" 2012-02-06 NA
"635" 2012-02-07 NA
"636" 2012-02-08 NA
"637" 2012-02-09 NA
"638" 2012-02-10 NA
"639" 2012-02-11 NA
"640" 2012-02-12 NA
"641" 2012-02-13 NA
"642" 2012-02-14 NA
"643" 2012-02-15 NA
"644" 2012-02-16 NA
"645" 2012-02-17 NA
"646" 2012-02-18 NA
"647" 2012-02-19 NA
"648" 2012-02-20 NA
"649" 2012-02-21 NA
"650" 2012-02-22 NA
"651" 2012-02-23 NA
"652" 2012-02-24 NA
"653" 2012-02-25 NA
"654" 2012-02-26 NA
"655" 2012-02-27 NA
"656" 2012-02-28 NA
