"Date" "Value"
"534" 2013-06-19 NA
"535" 2013-06-20 NA
"536" 2013-06-21 NA
"537" 2013-06-22 NA
"538" 2013-06-23 NA
"539" 2013-06-24 NA
"540" 2013-06-25 NA
"541" 2013-06-26 NA
"542" 2013-06-27 NA
"543" 2013-06-28 NA
"544" 2013-06-29 NA
"545" 2013-06-30 NA
"546" 2013-07-01 NA
"547" 2013-07-02 NA
"548" 2013-07-03 NA
"549" 2013-07-04 NA
"550" 2013-07-05 NA
"551" 2013-07-06 NA
"552" 2013-07-07 NA
"553" 2013-07-08 NA
"554" 2013-07-09 NA
"555" 2013-07-10 NA
"556" 2013-07-11 NA
"557" 2013-07-12 NA
"558" 2013-07-13 NA
"559" 2013-07-14 NA
"560" 2013-07-15 NA
"561" 2013-07-16 NA
"562" 2013-07-17 NA
"563" 2013-07-18 NA
"564" 2013-07-19 NA
"565" 2013-07-20 NA
"566" 2013-07-21 NA
"567" 2013-07-22 NA
"568" 2013-07-23 NA
"569" 2013-07-24 NA
"570" 2013-07-25 NA
"571" 2013-07-26 NA
"572" 2013-07-27 NA
"573" 2013-07-28 NA
"574" 2013-07-29 NA
"575" 2013-07-30 NA
"576" 2013-07-31 NA
"577" 2013-08-01 NA
"578" 2013-08-02 NA
"579" 2013-08-03 NA
"580" 2013-08-04 NA
"581" 2013-08-05 NA
"582" 2013-08-06 NA
"583" 2013-08-07 NA
"584" 2013-08-08 NA
"585" 2013-08-09 NA
"586" 2013-08-10 NA
"587" 2013-08-11 NA
"588" 2013-08-12 NA
"589" 2013-08-13 NA
"590" 2013-08-14 NA
"591" 2013-08-15 NA
"592" 2013-08-16 NA
"593" 2013-08-17 NA
"594" 2013-08-18 NA
"595" 2013-08-19 NA
"596" 2013-08-20 NA
"597" 2013-08-21 NA
"598" 2013-08-22 NA
"599" 2013-08-23 NA
"600" 2013-08-24 NA
"601" 2013-08-25 NA
"602" 2013-08-26 NA
"603" 2013-08-27 NA
"604" 2013-08-28 NA
"605" 2013-08-29 NA
"606" 2013-08-30 NA
"607" 2013-08-31 NA
"608" 2013-09-01 NA
"609" 2013-09-02 NA
"610" 2013-09-03 NA
"611" 2013-09-04 NA
"612" 2013-09-05 NA
"613" 2013-09-06 NA
"614" 2013-09-07 NA
"615" 2013-09-08 NA
"616" 2013-09-09 NA
"617" 2013-09-10 NA
"618" 2013-09-11 NA
"619" 2013-09-12 NA
"620" 2013-09-13 NA
"621" 2013-09-14 NA
"622" 2013-09-15 NA
"623" 2013-09-16 NA
"624" 2013-09-17 NA
"625" 2013-09-18 NA
"626" 2013-09-19 NA
"627" 2013-09-20 NA
"628" 2013-09-21 NA
"629" 2013-09-22 NA
"630" 2013-09-23 NA
"631" 2013-09-24 NA
"632" 2013-09-25 NA
"633" 2013-09-26 NA
"634" 2013-09-27 NA
"635" 2013-09-28 NA
"636" 2013-09-29 NA
"637" 2013-09-30 NA
"638" 2013-10-01 NA
"639" 2013-10-02 NA
"640" 2013-10-03 NA
"641" 2013-10-04 NA
"642" 2013-10-05 NA
"643" 2013-10-06 NA
"644" 2013-10-07 NA
"645" 2013-10-08 NA
"646" 2013-10-09 NA
"647" 2013-10-10 NA
"648" 2013-10-11 NA
"649" 2013-10-12 NA
"650" 2013-10-13 NA
"651" 2013-10-14 NA
"652" 2013-10-15 NA
"653" 2013-10-16 NA
"654" 2013-10-17 NA
"655" 2013-10-18 NA
"656" 2013-10-19 NA
"657" 2013-10-20 NA
"658" 2013-10-21 NA
"659" 2013-10-22 NA
"660" 2013-10-23 NA
"661" 2013-10-24 NA
"662" 2013-10-25 NA
"663" 2013-10-26 NA
"664" 2013-10-27 NA
"665" 2013-10-28 NA
"666" 2013-10-29 NA
"667" 2013-10-30 NA
"668" 2013-10-31 NA
"669" 2013-11-01 NA
"670" 2013-11-02 NA
"671" 2013-11-03 NA
"672" 2013-11-04 NA
"673" 2013-11-05 NA
"674" 2013-11-06 NA
"675" 2013-11-07 NA
"676" 2013-11-08 NA
"677" 2013-11-09 NA
"678" 2013-11-10 NA
"679" 2013-11-11 NA
"680" 2013-11-12 NA
"681" 2013-11-13 NA
"682" 2013-11-14 NA
"683" 2013-11-15 NA
"684" 2013-11-16 NA
"685" 2013-11-17 NA
"686" 2013-11-18 NA
"687" 2013-11-19 NA
"688" 2013-11-20 NA
"689" 2013-11-21 NA
"690" 2013-11-22 NA
"691" 2013-11-23 NA
"692" 2013-11-24 NA
"693" 2013-11-25 NA
"694" 2013-11-26 NA
"695" 2013-11-27 NA
"696" 2013-11-28 NA
"697" 2013-11-29 NA
"698" 2013-11-30 NA
"699" 2013-12-01 NA
"700" 2013-12-02 NA
"701" 2013-12-03 NA
"702" 2013-12-04 NA
"703" 2013-12-05 NA
"704" 2013-12-06 NA
"705" 2013-12-07 NA
"706" 2013-12-08 NA
"707" 2013-12-09 NA
"708" 2013-12-10 NA
"709" 2013-12-11 NA
"710" 2013-12-12 NA
"711" 2013-12-13 NA
"712" 2013-12-14 NA
"713" 2013-12-15 NA
"714" 2013-12-16 NA
"715" 2013-12-17 NA
"716" 2013-12-18 NA
"717" 2013-12-19 NA
"718" 2013-12-20 NA
"719" 2013-12-21 NA
"720" 2013-12-22 NA
"721" 2013-12-23 NA
"722" 2013-12-24 NA
"723" 2013-12-25 NA
"724" 2013-12-26 NA
"725" 2013-12-27 NA
"726" 2013-12-28 NA
"727" 2013-12-29 NA
"728" 2013-12-30 NA
"729" 2013-12-31 NA
"730" 2014-01-01 NA
"731" 2014-01-02 15
"732" 2014-01-03 20
"733" 2014-01-04 NA
"734" 2014-01-05 NA
"735" 2014-01-06 NA
"736" 2014-01-07 NA
"737" 2014-01-08 NA
"738" 2014-01-09 NA
"739" 2014-01-10 40
"740" 2014-01-11 NA
"741" 2014-01-12 NA
"742" 2014-01-13 NA
"743" 2014-01-14 NA
"744" 2014-01-15 NA
"745" 2014-01-16 NA
"746" 2014-01-17 NA
"747" 2014-01-18 NA
"748" 2014-01-19 NA
"749" 2014-01-20 10
"750" 2014-01-21 NA
"751" 2014-01-22 NA
"752" 2014-01-23 NA
"753" 2014-01-24 NA
"754" 2014-01-25 NA
"755" 2014-01-26 NA
"756" 2014-01-27 15
"757" 2014-01-28 NA
"758" 2014-01-29 NA
"759" 2014-01-30 NA
"760" 2014-01-31 NA
"761" 2014-02-01 NA
"762" 2014-02-02 NA
"763" 2014-02-03 NA
"764" 2014-02-04 NA
"765" 2014-02-05 NA
"766" 2014-02-06 NA
"767" 2014-02-07 5
"768" 2014-02-08 NA
"769" 2014-02-09 NA
"770" 2014-02-10 NA
"771" 2014-02-11 NA
"772" 2014-02-12 NA
"773" 2014-02-13 NA
"774" 2014-02-14 NA
"775" 2014-02-15 NA
"776" 2014-02-16 NA
"777" 2014-02-17 NA
"778" 2014-02-18 NA
"779" 2014-02-19 NA
"780" 2014-02-20 5
"781" 2014-02-21 NA
"782" 2014-02-22 NA
"783" 2014-02-23 NA
"784" 2014-02-24 NA
"785" 2014-02-25 NA
"786" 2014-02-26 NA
"787" 2014-02-27 NA
"788" 2014-02-28 8
"789" 2014-03-01 NA
"790" 2014-03-02 NA
"791" 2014-03-03 NA
"792" 2014-03-04 NA
"793" 2014-03-05 NA
"794" 2014-03-06 NA
"795" 2014-03-07 NA
"796" 2014-03-08 NA
"797" 2014-03-09 NA
"798" 2014-03-10 NA
"799" 2014-03-11 NA
"800" 2014-03-12 NA
"801" 2014-03-13 NA
"802" 2014-03-14 NA
"803" 2014-03-15 NA
"804" 2014-03-16 NA
"805" 2014-03-17 NA
"806" 2014-03-18 NA
"807" 2014-03-19 NA
"808" 2014-03-20 NA
"809" 2014-03-21 NA
"810" 2014-03-22 13
"811" 2014-03-23 NA
"812" 2014-03-24 17
"813" 2014-03-25 NA
"814" 2014-03-26 NA
"815" 2014-03-27 NA
"816" 2014-03-28 NA
"817" 2014-03-29 NA
"818" 2014-03-30 NA
"819" 2014-03-31 NA
"820" 2014-04-01 NA
"821" 2014-04-02 NA
"822" 2014-04-03 NA
"823" 2014-04-04 NA
"824" 2014-04-05 NA
"825" 2014-04-06 NA
"826" 2014-04-07 NA
"827" 2014-04-08 NA
"828" 2014-04-09 2
"829" 2014-04-10 NA
"830" 2014-04-11 NA
"831" 2014-04-12 8
"832" 2014-04-13 NA
"833" 2014-04-14 NA
"834" 2014-04-15 33
"835" 2014-04-16 NA
"836" 2014-04-17 NA
"837" 2014-04-18 NA
"838" 2014-04-19 22
"839" 2014-04-20 11
"840" 2014-04-21 NA
"841" 2014-04-22 NA
"842" 2014-04-23 38
"843" 2014-04-24 42
"844" 2014-04-25 NA
"845" 2014-04-26 NA
"846" 2014-04-27 NA
"847" 2014-04-28 NA
"848" 2014-04-29 NA
"849" 2014-04-30 NA
"850" 2014-05-01 NA
"851" 2014-05-02 5
"852" 2014-05-03 NA
"853" 2014-05-04 22
"854" 2014-05-05 41
"855" 2014-05-06 60
"856" 2014-05-07 NA
"857" 2014-05-08 30
"858" 2014-05-09 25
"859" 2014-05-10 NA
"860" 2014-05-11 NA
"861" 2014-05-12 34
"862" 2014-05-13 NA
"863" 2014-05-14 38
"864" 2014-05-15 NA
"865" 2014-05-16 NA
"866" 2014-05-17 25
"867" 2014-05-18 64
"868" 2014-05-19 43
"869" 2014-05-20 NA
"870" 2014-05-21 NA
"871" 2014-05-22 NA
"872" 2014-05-23 80
"873" 2014-05-24 NA
"874" 2014-05-25 NA
"875" 2014-05-26 4
"876" 2014-05-27 NA
"877" 2014-05-28 23
"878" 2014-05-29 6
"879" 2014-05-30 NA
"880" 2014-05-31 7
"881" 2014-06-01 NA
"882" 2014-06-02 NA
"883" 2014-06-03 10
"884" 2014-06-04 46
"885" 2014-06-05 NA
"886" 2014-06-06 40
"887" 2014-06-07 NA
"888" 2014-06-08 20
"889" 2014-06-09 NA
"890" 2014-06-10 96
"891" 2014-06-11 NA
"892" 2014-06-12 NA
"893" 2014-06-13 35
"894" 2014-06-14 NA
"895" 2014-06-15 20
"896" 2014-06-16 NA
"897" 2014-06-17 NA
"898" 2014-06-18 16
"899" 2014-06-19 80
"900" 2014-06-20 NA
"901" 2014-06-21 NA
"902" 2014-06-22 NA
"903" 2014-06-23 NA
"904" 2014-06-24 24
"905" 2014-06-25 NA
"906" 2014-06-26 NA
"907" 2014-06-27 NA
"908" 2014-06-28 NA
"909" 2014-06-29 NA
"910" 2014-06-30 NA
"911" 2014-07-01 NA
"912" 2014-07-02 NA
"913" 2014-07-03 80
"914" 2014-07-04 NA
"915" 2014-07-05 NA
"916" 2014-07-06 18
"917" 2014-07-07 NA
"918" 2014-07-08 NA
"919" 2014-07-09 NA
"920" 2014-07-10 NA
"921" 2014-07-11 NA
"922" 2014-07-12 NA
"923" 2014-07-13 NA
"924" 2014-07-14 NA
"925" 2014-07-15 48
"926" 2014-07-16 NA
"927" 2014-07-17 26
"928" 2014-07-18 44
"929" 2014-07-19 NA
"930" 2014-07-20 84
"931" 2014-07-21 100
"932" 2014-07-22 NA
"933" 2014-07-23 10
"934" 2014-07-24 15
"935" 2014-07-25 12
"936" 2014-07-26 8
"937" 2014-07-27 NA
"938" 2014-07-28 NA
"939" 2014-07-29 40
"940" 2014-07-30 8
"941" 2014-07-31 8
"942" 2014-08-01 NA
"943" 2014-08-02 18
"944" 2014-08-03 NA
"945" 2014-08-04 NA
"946" 2014-08-05 NA
"947" 2014-08-06 59
"948" 2014-08-07 NA
"949" 2014-08-08 NA
"950" 2014-08-09 12
"951" 2014-08-10 NA
"952" 2014-08-11 NA
"953" 2014-08-12 NA
"954" 2014-08-13 NA
"955" 2014-08-14 NA
"956" 2014-08-15 NA
"957" 2014-08-16 NA
"958" 2014-08-17 NA
"959" 2014-08-18 NA
"960" 2014-08-19 NA
"961" 2014-08-20 18
"962" 2014-08-21 NA
"963" 2014-08-22 68
"964" 2014-08-23 NA
"965" 2014-08-24 NA
"966" 2014-08-25 NA
"967" 2014-08-26 15
"968" 2014-08-27 18
"969" 2014-08-28 26
"970" 2014-08-29 NA
"971" 2014-08-30 NA
"972" 2014-08-31 NA
"973" 2014-09-01 22
"974" 2014-09-02 60
"975" 2014-09-03 20
"976" 2014-09-04 NA
"977" 2014-09-05 NA
"978" 2014-09-06 NA
"979" 2014-09-07 22
"980" 2014-09-08 30
"981" 2014-09-09 NA
"982" 2014-09-10 15
"983" 2014-09-11 NA
"984" 2014-09-12 NA
"985" 2014-09-13 NA
"986" 2014-09-14 NA
"987" 2014-09-15 NA
"988" 2014-09-16 NA
