"Date" "Value"
"337" 2012-01-30 NA
"338" 2012-01-31 NA
"339" 2012-02-01 NA
"340" 2012-02-02 NA
"341" 2012-02-03 NA
"342" 2012-02-04 NA
"343" 2012-02-05 NA
"344" 2012-02-06 NA
"345" 2012-02-07 NA
"346" 2012-02-08 NA
"347" 2012-02-09 NA
"348" 2012-02-10 NA
"349" 2012-02-11 NA
"350" 2012-02-12 NA
"351" 2012-02-13 NA
"352" 2012-02-14 NA
"353" 2012-02-15 NA
"354" 2012-02-16 NA
"355" 2012-02-17 NA
"356" 2012-02-18 NA
"357" 2012-02-19 NA
"358" 2012-02-20 NA
"359" 2012-02-21 NA
"360" 2012-02-22 NA
"361" 2012-02-23 NA
"362" 2012-02-24 NA
"363" 2012-02-25 NA
"364" 2012-02-26 NA
"365" 2012-02-27 NA
"366" 2012-02-28 NA
"367" 2012-02-29 NA
"368" 2012-03-01 NA
"369" 2012-03-02 NA
"370" 2012-03-03 NA
"371" 2012-03-04 NA
"372" 2012-03-05 NA
"373" 2012-03-06 NA
"374" 2012-03-07 NA
"375" 2012-03-08 NA
"376" 2012-03-09 NA
"377" 2012-03-10 NA
"378" 2012-03-11 NA
"379" 2012-03-12 NA
"380" 2012-03-13 NA
"381" 2012-03-14 NA
"382" 2012-03-15 NA
"383" 2012-03-16 NA
"384" 2012-03-17 NA
"385" 2012-03-18 NA
"386" 2012-03-19 NA
"387" 2012-03-20 NA
"388" 2012-03-21 NA
"389" 2012-03-22 NA
"390" 2012-03-23 NA
"391" 2012-03-24 NA
"392" 2012-03-25 NA
"393" 2012-03-26 NA
"394" 2012-03-27 NA
"395" 2012-03-28 NA
"396" 2012-03-29 NA
"397" 2012-03-30 NA
"398" 2012-03-31 NA
"399" 2012-04-01 NA
"400" 2012-04-02 NA
"401" 2012-04-03 NA
"402" 2012-04-04 NA
"403" 2012-04-05 NA
"404" 2012-04-06 NA
"405" 2012-04-07 NA
"406" 2012-04-08 NA
"407" 2012-04-09 NA
"408" 2012-04-10 NA
"409" 2012-04-11 NA
"410" 2012-04-12 NA
"411" 2012-04-13 NA
"412" 2012-04-14 NA
"413" 2012-04-15 NA
"414" 2012-04-16 NA
"415" 2012-04-17 NA
"416" 2012-04-18 NA
"417" 2012-04-19 NA
"418" 2012-04-20 NA
"419" 2012-04-21 NA
"420" 2012-04-22 NA
"421" 2012-04-23 NA
"422" 2012-04-24 NA
"423" 2012-04-25 NA
"424" 2012-04-26 NA
"425" 2012-04-27 NA
"426" 2012-04-28 NA
"427" 2012-04-29 NA
"428" 2012-04-30 NA
"429" 2012-05-01 NA
"430" 2012-05-02 NA
"431" 2012-05-03 NA
"432" 2012-05-04 NA
"433" 2012-05-05 NA
"434" 2012-05-06 NA
"435" 2012-05-07 NA
"436" 2012-05-08 NA
"437" 2012-05-09 NA
"438" 2012-05-10 NA
"439" 2012-05-11 NA
"440" 2012-05-12 NA
"441" 2012-05-13 NA
"442" 2012-05-14 NA
"443" 2012-05-15 NA
"444" 2012-05-16 NA
"445" 2012-05-17 NA
"446" 2012-05-18 NA
"447" 2012-05-19 NA
"448" 2012-05-20 NA
"449" 2012-05-21 NA
"450" 2012-05-22 NA
"451" 2012-05-23 NA
"452" 2012-05-24 NA
"453" 2012-05-25 NA
"454" 2012-05-26 NA
"455" 2012-05-27 NA
"456" 2012-05-28 NA
"457" 2012-05-29 NA
"458" 2012-05-30 NA
"459" 2012-05-31 NA
"460" 2012-06-01 NA
"461" 2012-06-02 NA
"462" 2012-06-03 NA
"463" 2012-06-04 NA
"464" 2012-06-05 NA
"465" 2012-06-06 NA
"466" 2012-06-07 NA
"467" 2012-06-08 NA
"468" 2012-06-09 NA
"469" 2012-06-10 NA
"470" 2012-06-11 NA
"471" 2012-06-12 NA
"472" 2012-06-13 NA
"473" 2012-06-14 NA
"474" 2012-06-15 NA
"475" 2012-06-16 NA
"476" 2012-06-17 NA
"477" 2012-06-18 NA
"478" 2012-06-19 NA
"479" 2012-06-20 NA
"480" 2012-06-21 NA
"481" 2012-06-22 NA
"482" 2012-06-23 NA
"483" 2012-06-24 NA
"484" 2012-06-25 NA
"485" 2012-06-26 NA
"486" 2012-06-27 NA
"487" 2012-06-28 NA
"488" 2012-06-29 NA
"489" 2012-06-30 NA
"490" 2012-07-01 NA
"491" 2012-07-02 NA
"492" 2012-07-03 NA
"493" 2012-07-04 NA
"494" 2012-07-05 NA
"495" 2012-07-06 NA
"496" 2012-07-07 NA
"497" 2012-07-08 NA
"498" 2012-07-09 NA
"499" 2012-07-10 NA
"500" 2012-07-11 NA
"501" 2012-07-12 NA
"502" 2012-07-13 NA
"503" 2012-07-14 NA
"504" 2012-07-15 NA
"505" 2012-07-16 NA
"506" 2012-07-17 NA
"507" 2012-07-18 NA
"508" 2012-07-19 NA
"509" 2012-07-20 NA
"510" 2012-07-21 NA
"511" 2012-07-22 NA
"512" 2012-07-23 NA
"513" 2012-07-24 NA
"514" 2012-07-25 NA
"515" 2012-07-26 NA
"516" 2012-07-27 NA
"517" 2012-07-28 NA
"518" 2012-07-29 NA
"519" 2012-07-30 NA
"520" 2012-07-31 NA
"521" 2012-08-01 NA
"522" 2012-08-02 NA
"523" 2012-08-03 NA
"524" 2012-08-04 NA
"525" 2012-08-05 NA
"526" 2012-08-06 NA
"527" 2012-08-07 NA
"528" 2012-08-08 NA
"529" 2012-08-09 NA
"530" 2012-08-10 NA
"531" 2012-08-11 NA
"532" 2012-08-12 NA
"533" 2012-08-13 NA
"534" 2012-08-14 NA
"535" 2012-08-15 NA
"536" 2012-08-16 NA
"537" 2012-08-17 NA
"538" 2012-08-18 NA
"539" 2012-08-19 NA
"540" 2012-08-20 NA
"541" 2012-08-21 NA
"542" 2012-08-22 NA
"543" 2012-08-23 NA
"544" 2012-08-24 NA
"545" 2012-08-25 NA
"546" 2012-08-26 NA
"547" 2012-08-27 NA
"548" 2012-08-28 NA
"549" 2012-08-29 NA
"550" 2012-08-30 NA
"551" 2012-08-31 NA
"552" 2012-09-01 NA
"553" 2012-09-02 NA
"554" 2012-09-03 NA
"555" 2012-09-04 NA
"556" 2012-09-05 NA
"557" 2012-09-06 NA
"558" 2012-09-07 NA
"559" 2012-09-08 NA
"560" 2012-09-09 NA
"561" 2012-09-10 NA
