"Date" "Value"
"650" 2015-10-31 3
"651" 2015-11-01 0
"652" 2015-11-02 0
"653" 2015-11-03 32
"654" 2015-11-04 100
"655" 2015-11-05 63
"656" 2015-11-06 0
"657" 2015-11-07 7
"658" 2015-11-08 0
"659" 2015-11-09 0
"660" 2015-11-10 38
"661" 2015-11-11 11
"662" 2015-11-12 0
"663" 2015-11-13 0
"664" 2015-11-14 6
"665" 2015-11-15 0
"666" 2015-11-16 10
"667" 2015-11-17 0
"668" 2015-11-18 6
"669" 2015-11-19 0
"670" 2015-11-20 0
"671" 2015-11-21 0
"672" 2015-11-22 0
"673" 2015-11-23 0
"674" 2015-11-24 0
"675" 2015-11-25 0
"676" 2015-11-26 16
"677" 2015-11-27 0
"678" 2015-11-28 13
"679" 2015-11-29 0
"680" 2015-11-30 0
"681" 2015-12-01 0
"682" 2015-12-02 0
"683" 2015-12-03 0
"684" 2015-12-04 10
"685" 2015-12-05 NA
"686" 2015-12-06 104
"687" 2015-12-07 42
"688" 2015-12-08 0
"689" 2015-12-09 0
"690" 2015-12-10 0
"691" 2015-12-11 0
"692" 2015-12-12 0
"693" 2015-12-13 40
"694" 2015-12-14 40
"695" 2015-12-15 0
"696" 2015-12-16 4
"697" 2015-12-17 0
"698" 2015-12-18 0
"699" 2015-12-19 0
"700" 2015-12-20 0
"701" 2015-12-21 0
"702" 2015-12-22 0
"703" 2015-12-23 0
"704" 2015-12-24 0
"705" 2015-12-25 0
"706" 2015-12-26 0
"707" 2015-12-27 0
"708" 2015-12-28 0
"709" 2015-12-29 0
"710" 2015-12-30 0
"711" 2015-12-31 0
"712" 2016-01-01 0
"713" 2016-01-02 0
"714" 2016-01-03 0
"715" 2016-01-04 0
"716" 2016-01-05 0
"717" 2016-01-06 0
"718" 2016-01-07 0
"719" 2016-01-08 0
"720" 2016-01-09 0
"721" 2016-01-10 0
"722" 2016-01-11 0
"723" 2016-01-12 0
"724" 2016-01-13 0
"725" 2016-01-14 0
"726" 2016-01-15 0
"727" 2016-01-16 0
"728" 2016-01-17 0
"729" 2016-01-18 0
"730" 2016-01-19 0
"731" 2016-01-20 0
"732" 2016-01-21 0
"733" 2016-01-22 0
"734" 2016-01-23 0
"735" 2016-01-24 0
"736" 2016-01-25 0
"737" 2016-01-26 0
"738" 2016-01-27 0
"739" 2016-01-28 0
"740" 2016-01-29 0
"741" 2016-01-30 0
"742" 2016-01-31 0
"743" 2016-02-01 0
"744" 2016-02-02 0
"745" 2016-02-03 0
"746" 2016-02-04 NA
"747" 2016-02-05 NA
"748" 2016-02-06 NA
"749" 2016-02-07 NA
"750" 2016-02-08 0
"751" 2016-02-09 3
"752" 2016-02-10 0
"753" 2016-02-11 0
"754" 2016-02-12 0
"755" 2016-02-13 0
"756" 2016-02-14 0
"757" 2016-02-15 0
"758" 2016-02-16 0
"759" 2016-02-17 0
"760" 2016-02-18 0
"761" 2016-02-19 0
"762" 2016-02-20 0
"763" 2016-02-21 0
"764" 2016-02-22 0
"765" 2016-02-23 0
"766" 2016-02-24 0
"767" 2016-02-25 3
"768" 2016-02-26 0
"769" 2016-02-27 0
"770" 2016-02-28 0
"771" 2016-02-29 0
"772" 2016-03-01 0
"773" 2016-03-02 6
"774" 2016-03-03 0
"775" 2016-03-04 NA
"776" 2016-03-05 2
"777" 2016-03-06 0
"778" 2016-03-07 0
"779" 2016-03-08 0
"780" 2016-03-09 0
"781" 2016-03-10 0
"782" 2016-03-11 0
"783" 2016-03-12 0
"784" 2016-03-13 0
"785" 2016-03-14 0
"786" 2016-03-15 0
"787" 2016-03-16 0
"788" 2016-03-17 0
"789" 2016-03-18 0
"790" 2016-03-19 0
"791" 2016-03-20 7
"792" 2016-03-21 7
"793" 2016-03-22 0
"794" 2016-03-23 0
"795" 2016-03-24 0
"796" 2016-03-25 0
"797" 2016-03-26 5
"798" 2016-03-27 0
"799" 2016-03-28 0
"800" 2016-03-29 0
"801" 2016-03-30 0
"802" 2016-03-31 0
"803" 2016-04-01 0
"804" 2016-04-02 2
"805" 2016-04-03 0
"806" 2016-04-04 0
"807" 2016-04-05 4
"808" 2016-04-06 0
"809" 2016-04-07 0
"810" 2016-04-08 0
"811" 2016-04-09 0
"812" 2016-04-10 0
"813" 2016-04-11 0
"814" 2016-04-12 42
"815" 2016-04-13 0
"816" 2016-04-14 0
"817" 2016-04-15 0
"818" 2016-04-16 0
"819" 2016-04-17 120
"820" 2016-04-18 0
"821" 2016-04-19 16
"822" 2016-04-20 6
"823" 2016-04-21 0
"824" 2016-04-22 14
"825" 2016-04-23 38
"826" 2016-04-24 64
"827" 2016-04-25 0
"828" 2016-04-26 34
"829" 2016-04-27 74
"830" 2016-04-28 0
"831" 2016-04-29 0
"832" 2016-04-30 0
"833" 2016-05-01 0
"834" 2016-05-02 81
"835" 2016-05-03 0
"836" 2016-05-04 0
"837" 2016-05-05 14
"838" 2016-05-06 0
"839" 2016-05-07 0
"840" 2016-05-08 0
"841" 2016-05-09 37
"842" 2016-05-10 0
"843" 2016-05-11 0
"844" 2016-05-12 0
"845" 2016-05-13 0
"846" 2016-05-14 0
"847" 2016-05-15 0
"848" 2016-05-16 0
"849" 2016-05-17 0
"850" 2016-05-18 0
"851" 2016-05-19 2
"852" 2016-05-20 0
"853" 2016-05-21 0
"854" 2016-05-22 0
"855" 2016-05-23 24
"856" 2016-05-24 14
"857" 2016-05-25 NA
"858" 2016-05-26 NA
"859" 2016-05-27 NA
"860" 2016-05-28 NA
"861" 2016-05-29 NA
"862" 2016-05-30 NA
"863" 2016-05-31 NA
"864" 2016-06-01 NA
"865" 2016-06-02 NA
"866" 2016-06-03 NA
"867" 2016-06-04 NA
"868" 2016-06-05 120
"869" 2016-06-06 NA
"870" 2016-06-07 NA
"871" 2016-06-08 NA
"872" 2016-06-09 7
"873" 2016-06-10 NA
"874" 2016-06-11 NA
"875" 2016-06-12 12
"876" 2016-06-13 NA
"877" 2016-06-14 12
"878" 2016-06-15 NA
"879" 2016-06-16 NA
"880" 2016-06-17 NA
"881" 2016-06-18 NA
"882" 2016-06-19 60
"883" 2016-06-20 6
"884" 2016-06-21 9
"885" 2016-06-22 5
"886" 2016-06-23 21
"887" 2016-06-24 9
"888" 2016-06-25 NA
"889" 2016-06-26 5
"890" 2016-06-27 NA
"891" 2016-06-28 2
"892" 2016-06-29 NA
"893" 2016-06-30 7
"894" 2016-07-01 NA
"895" 2016-07-02 NA
"896" 2016-07-03 3
"897" 2016-07-04 NA
"898" 2016-07-05 6
"899" 2016-07-06 NA
"900" 2016-07-07 20
"901" 2016-07-08 NA
"902" 2016-07-09 NA
"903" 2016-07-10 20
"904" 2016-07-11 NA
"905" 2016-07-12 2
"906" 2016-07-13 3
"907" 2016-07-14 NA
"908" 2016-07-15 37
"909" 2016-07-16 NA
"910" 2016-07-17 46
"911" 2016-07-18 NA
"912" 2016-07-19 NA
"913" 2016-07-20 7
"914" 2016-07-21 13
"915" 2016-07-22 NA
"916" 2016-07-23 NA
"917" 2016-07-24 13
"918" 2016-07-25 NA
"919" 2016-07-26 NA
"920" 2016-07-27 2
"921" 2016-07-28 NA
"922" 2016-07-29 6
"923" 2016-07-30 NA
"924" 2016-07-31 2
"925" 2016-08-01 4
"926" 2016-08-02 24
"927" 2016-08-03 11
"928" 2016-08-04 NA
"929" 2016-08-05 NA
"930" 2016-08-06 NA
"931" 2016-08-07 5
"932" 2016-08-08 NA
"933" 2016-08-09 4
"934" 2016-08-10 NA
"935" 2016-08-11 34
"936" 2016-08-12 NA
"937" 2016-08-13 NA
"938" 2016-08-14 4
"939" 2016-08-15 4
"940" 2016-08-16 NA
"941" 2016-08-17 4
"942" 2016-08-18 NA
"943" 2016-08-19 NA
"944" 2016-08-20 NA
"945" 2016-08-21 NA
"946" 2016-08-22 NA
"947" 2016-08-23 4
"948" 2016-08-24 3
"949" 2016-08-25 10
"950" 2016-08-26 NA
"951" 2016-08-27 NA
"952" 2016-08-28 4
"953" 2016-08-29 5
"954" 2016-08-30 NA
"955" 2016-08-31 NA
"956" 2016-09-01 NA
"957" 2016-09-02 NA
"958" 2016-09-03 NA
"959" 2016-09-04 57
"960" 2016-09-05 NA
"961" 2016-09-06 NA
"962" 2016-09-07 11
"963" 2016-09-08 3
"964" 2016-09-09 NA
"965" 2016-09-10 NA
"966" 2016-09-11 14
"967" 2016-09-12 5
"968" 2016-09-13 19
"969" 2016-09-14 6
"970" 2016-09-15 NA
"971" 2016-09-16 NA
"972" 2016-09-17 NA
"973" 2016-09-18 37
"974" 2016-09-19 NA
"975" 2016-09-20 5
"976" 2016-09-21 NA
"977" 2016-09-22 5
"978" 2016-09-23 NA
"979" 2016-09-24 NA
"980" 2016-09-25 13
"981" 2016-09-26 NA
"982" 2016-09-27 NA
"983" 2016-09-28 NA
"984" 2016-09-29 NA
"985" 2016-09-30 NA
"986" 2016-10-01 NA
"987" 2016-10-02 NA
"988" 2016-10-03 NA
"989" 2016-10-04 NA
"990" 2016-10-05 40
"991" 2016-10-06 2
"992" 2016-10-07 NA
"993" 2016-10-08 NA
"994" 2016-10-09 120
"995" 2016-10-10 NA
"996" 2016-10-11 19
"997" 2016-10-12 NA
"998" 2016-10-13 NA
"999" 2016-10-14 NA
"1000" 2016-10-15 NA
"1001" 2016-10-16 NA
"1002" 2016-10-17 NA
"1003" 2016-10-18 NA
"1004" 2016-10-19 NA
"1005" 2016-10-20 NA
"1006" 2016-10-21 19
"1007" 2016-10-22 NA
"1008" 2016-10-23 79
"1009" 2016-10-24 NA
"1010" 2016-10-25 NA
"1011" 2016-10-26 NA
"1012" 2016-10-27 NA
"1013" 2016-10-28 NA
"1014" 2016-10-29 12
"1015" 2016-10-30 61
"1016" 2016-10-31 NA
"1017" 2016-11-01 NA
"1018" 2016-11-02 NA
"1019" 2016-11-03 NA
"1020" 2016-11-04 NA
"1021" 2016-11-05 NA
"1022" 2016-11-06 80
"1023" 2016-11-07 80
"1024" 2016-11-08 23
"1025" 2016-11-09 NA
"1026" 2016-11-10 NA
"1027" 2016-11-11 NA
"1028" 2016-11-12 NA
"1029" 2016-11-13 40
"1030" 2016-11-14 64
"1031" 2016-11-15 NA
"1032" 2016-11-16 NA
"1033" 2016-11-17 NA
"1034" 2016-11-18 25
"1035" 2016-11-19 NA
"1036" 2016-11-20 18
"1037" 2016-11-21 NA
"1038" 2016-11-22 NA
"1039" 2016-11-23 NA
"1040" 2016-11-24 100
"1041" 2016-11-25 NA
"1042" 2016-11-26 NA
"1043" 2016-11-27 NA
"1044" 2016-11-28 NA
"1045" 2016-11-29 6
"1046" 2016-11-30 NA
"1047" 2016-12-01 2
"1048" 2016-12-02 NA
"1049" 2016-12-03 23
"1050" 2016-12-04 5
